sample_origin,repo,test_id,framework,line,name,raw_code,value_summary,input_source_class,input_plausibility,input_plausibility_paper_label,value_visibility,input_channel,field_context,input_target_role_ast,input_target_context_ast,input_value_expression_kind_ast,input_endpoint_construction_ast,input_origin_kind,input_origin_evidence,external_file_path,field_path,linked_definition_file,linked_definition_line,input_evidence_basis,review_reason,manual_source_ok,manual_plausibility_ok,manual_plausibility_should_be,manual_notes
all_events_stratified,linode/manager,d4be1cc73bda7ce32b71a6a9f2f65a65,Cypress,103,input:type:mockLinodeWithoutCapability.label,"ui.autocomplete
          .findByLabel('Linode')
          .type(mockLinodeWithoutCapability.label)",mockLinodeWithoutCapability.label,generated_input,domain_plausible_input,domain_plausible_input,opaque,ui_text_entry,Linode,unknown,Linode,member_expression,,factory_build_member,"linodeFactory.build({
      capabilities: [],
      label: randomLabel(),
      region: mockRegion.id,
    })",,,packages/manager/cypress/e2e/core/volumes/create-volume-encryption.spec.ts,43,ast_factory_call,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,linode/manager,fa26e95f794a268cb851d4937ec34711,Cypress,193,input:type:mockTicket.description,cy.focused().type(mockTicket.description),mockTicket.description,generated_input,domain_plausible_input,domain_plausible_input,opaque,ui_text_entry,,unknown,,member_expression,,factory_build_member,"supportTicketFactory.build({
          summary: ticketSummary,
          description: getQuotaIncreaseMessage({
            convertedMetrics: {",,,packages/manager/cypress/e2e/core/account/quotas-storage.spec.ts,414,ast_factory_call,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,ohcnetwork/care_fe,70012ea51ac19a526c1cc0cde20c29a0,Playwright,174,input:fill:instruction,"page
      .getByPlaceholder(/Select additional instructions/i)
      .fill(instruction)",instruction,generated_input,domain_plausible_input,domain_plausible_input,opaque,ui_text_entry,/Select additional instructions/i,unknown,/Select additional instructions/i,identifier,,generated_call,faker.helpers.arrayElement(instructionOptions),,,tests/facility/patient/encounter/structuredQuestions/medicationRequest.spec.ts,167,ast_generator_call,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,ohcnetwork/care_fe,86466b9aa7c9b7a68ea4a02e20929d10,Playwright,170,input:fill:title,"page.getByRole(""textbox"", { name: /search/i }).fill(title)",title,generated_input,domain_plausible_input,domain_plausible_input,opaque,ui_text_entry,textbox,unknown,textbox,identifier,,generated_call,"faker.string.alpha({ length: { min: 5, max: 20 } })",,,tests/facility/settings/activityDefinition/categoryList.spec.ts,26,ast_generator_call,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,ohcnetwork/care_fe,dbdee4a9f70cd30d93d4061819a2c0ad,Playwright,144,input:fill:slug,"page.getByRole(""textbox"", { name: /slug/i }).fill(slug)",slug,generated_input,domain_plausible_input,domain_plausible_input,opaque,ui_text_entry,textbox,unknown,textbox,identifier,,generated_call,faker.string.alphanumeric({ length: 10 }),,,tests/admin/questionnaire/questionnaire.spec.ts,14,ast_generator_call,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,ohcnetwork/care_fe,c8a5465deb922bdc1cb552ab2be9d616,Playwright,61,input:fill:frequencyData.input,"page.getByPlaceholder(""Type eg. 1-0-1"").fill(frequencyData.input)",frequencyData.input,generated_input,domain_plausible_input,domain_plausible_input,opaque,ui_text_entry,Type eg. 1-0-1,unknown,Type eg. 1-0-1,member_expression,,generated_call_member,faker.helpers.arrayElement(frequencies),,,tests/facility/patient/encounter/medicine/prescriptionEdit.spec.ts,30,ast_generator_call,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,logchimp/logchimp,319ccb7578814f3f48dfd37814afdbb3,Playwright,40,input:fill:randomName,nameInput.fill(randomName),randomName,generated_input,domain_plausible_input,domain_plausible_input,opaque,ui_text_entry,,unknown,,identifier,,generated_call,faker.person.fullName(),,,packages/e2e/tests/settings.desktop.spec.ts,39,ast_generator_call,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,ohcnetwork/care_fe,425274289220c1083b567f09b739b086,Playwright,55,input:fill:dosage,"page.getByPlaceholder(""Enter a number..."").first().fill(dosage)",dosage,generated_input,domain_plausible_input,domain_plausible_input,opaque,ui_text_entry,Enter a number...,unknown,Enter a number...,identifier,,generated_call,"faker.number.int({ min: 1, max: 100 }).toString()",,,tests/facility/patient/encounter/medicine/prescriptionCreate.spec.ts,29,ast_generator_call,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,ohcnetwork/care_fe,0507719f54e41f8a03eb604873519f9f,Playwright,64,input:fill:lastName,"page.getByRole(""textbox"", { name: ""Last Name"" }).fill(lastName)",lastName,generated_input,domain_plausible_input,domain_plausible_input,opaque,ui_text_entry,textbox,unknown,textbox,identifier,,generated_call,faker.person.lastName(),,,tests/organization/user/userCreation.spec.ts,46,ast_generator_call,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,ohcnetwork/care_fe,790085e29d7e6d35f298cc9ffa83757b,Playwright,175,input:fill:bedName,"page.getByRole(""textbox"", { name: ""Name"" }).fill(bedName)",bedName,generated_input,domain_plausible_input,domain_plausible_input,opaque,ui_text_entry,textbox,unknown,textbox,identifier,,generated_call,faker.company.name(),,,tests/facility/settings/locations/locationCreation.spec.ts,165,ast_generator_call,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,brocoders/extensive-react-boilerplate,aaa20fc632c074726eac500936236a0f,Playwright,90,"input:fill:faker.internet.email({ provider: ""example.com"", })","page
      .getByTestId(""email"")
      .locator(""input"")
      .fill(
        faker.internet.email({
          provider: ""example.com"",
        })
      )","faker.internet.email({ provider: ""example.com"", })",generated_input,domain_plausible_input,domain_plausible_input,opaque,ui_text_entry,input,unknown,input,call_expression,,,,,,,,ast_value_argument,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,vercel/examples,3c3c4d245bf16e221bcd3f6b7455c99f,Playwright,32,input:type:randomUUID(),page.keyboard.type(randomUUID()),randomUUID(),generated_input,domain_plausible_input,domain_plausible_input,opaque,ui_text_entry,,unknown,,call_expression,,,,,,,,ast_value_argument,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,ohcnetwork/care_fe,fa41f89afee21ecef84f7ced1dd3ddca,Playwright,52,input:fill:faker.person.fullName(),"page
        .getByRole(""textbox"", { name: ""Name of Contact Person at"" })
        .fill(faker.person.fullName())",faker.person.fullName(),generated_input,domain_plausible_input,domain_plausible_input,opaque,ui_text_entry,textbox,unknown,textbox,call_expression,,,,,,,,ast_value_argument,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,epicweb-dev/epic-stack,ad29897276bfc1ca55d8df448b2bb359,Playwright,304,"input:fill:faker.string.alphanumeric({ length: USERNAME_MAX_LENGTH + 1, })","usernameInput.fill(
		faker.string.alphanumeric({
			length: USERNAME_MAX_LENGTH + 1,
		}),
	)","faker.string.alphanumeric({ length: USERNAME_MAX_LENGTH + 1, })",generated_input,domain_plausible_input,domain_plausible_input,opaque,ui_text_entry,,unknown,,call_expression,,,,,,,,ast_value_argument,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,brocoders/extensive-react-boilerplate,1470bcf0d91376b76065fc809941fed5,Playwright,54,input:fill:faker.person.lastName(),"page
      .getByTestId(""last-name"")
      .locator(""input"")
      .fill(faker.person.lastName())",faker.person.lastName(),generated_input,domain_plausible_input,domain_plausible_input,opaque,ui_text_entry,input,unknown,input,call_expression,,,,,,,,ast_value_argument,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,brocoders/extensive-react-boilerplate,b29f5490f9194a42dba305fd716a4bc4,Playwright,15,input:fill:faker.person.lastName(),"page
      .getByTestId(""last-name"")
      .locator(""input"")
      .fill(faker.person.lastName())",faker.person.lastName(),generated_input,domain_plausible_input,domain_plausible_input,opaque,ui_text_entry,input,unknown,input,call_expression,,,,,,,,ast_value_argument,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,ohcnetwork/care_fe,9844d4674da64197e5e36fe147416209,Playwright,295,input:fill:faker.string.uuid(),searchInput.fill(faker.string.uuid()),faker.string.uuid(),generated_input,domain_plausible_input,domain_plausible_input,opaque,ui_text_entry,,unknown,,call_expression,,,,,,,,ast_value_argument,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,brocoders/extensive-react-boilerplate,1470bcf0d91376b76065fc809941fed5,Playwright,50,input:fill:faker.person.firstName(),"page
      .getByTestId(""first-name"")
      .locator(""input"")
      .fill(faker.person.firstName())",faker.person.firstName(),generated_input,domain_plausible_input,domain_plausible_input,opaque,ui_text_entry,input,unknown,input,call_expression,,,,,,,,ast_value_argument,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,ohcnetwork/care_fe,3222284292832899a92102da54ef8da8,Playwright,141,input:fill:faker.lorem.sentence(),"page
      .getByRole(""textbox"", { name: ""Notes *"" })
      .fill(faker.lorem.sentence())",faker.lorem.sentence(),generated_input,placeholder_or_dummy_input,placeholder_or_dummy_input,opaque,ui_text_entry,textbox,unknown,textbox,call_expression,,,,,,,,ast_value_argument,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,ohcnetwork/care_fe,70012ea51ac19a526c1cc0cde20c29a0,Playwright,184,input:fill:route,page.getByPlaceholder(/Select Route/i).fill(route),route,generated_input,technical_or_control_input,technical_or_configuration_or_control_input,opaque,ui_text_entry,/Select Route/i,endpoint_or_resource_config_field,/Select Route/i,identifier,,generated_call,faker.helpers.arrayElement(routeOptions),,,tests/facility/patient/encounter/structuredQuestions/medicationRequest.spec.ts,179,ast_generator_call,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,opencollective/opencollective-frontend,f9ab6d84b4f5028cc0d334f2ac204c37,Cypress,7,input:type:collective,cy.getByDataCy('search-input').type('collective'),collective,literal_input,domain_plausible_input,domain_plausible_input,visible,ui_text_entry,search input,domain_text_field,search-input,string_literal,,hook_assigned_callback_param,"collective = c in cy.createHostedCollectiveV2({
      testPayload: {
        data: { platformTip",,,test/cypress/integration/13b-contributionFlow.contribute.platform-tip.test.js,9,ast_callback_param_binding,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,opencollective/opencollective-frontend,a65540fa4b1f35dc85d8f99113028ebf,Cypress,36,input:type:collective,cy.getByDataCy('search-input').type('collective'),collective,literal_input,domain_plausible_input,domain_plausible_input,visible,ui_text_entry,search input,domain_text_field,search-input,string_literal,,hook_assigned_callback_param,"collective = c in cy.createHostedCollectiveV2({
      testPayload: {
        data: { platformTip",,,test/cypress/integration/13b-contributionFlow.contribute.platform-tip.test.js,9,ast_callback_param_binding,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,opencollective/opencollective-frontend,6b6044b5244e9333ea6ace0f73be5153,Cypress,21,input:type:collective,cy.getByDataCy('search-input').type('collective'),collective,literal_input,domain_plausible_input,domain_plausible_input,visible,ui_text_entry,search input,domain_text_field,search-input,string_literal,,hook_assigned_callback_param,"collective = c in cy.createHostedCollectiveV2({
      testPayload: {
        data: { platformTip",,,test/cypress/integration/13b-contributionFlow.contribute.platform-tip.test.js,9,ast_callback_param_binding,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,linode/manager,c7917ff01ccc5af63100d46ef0f35a4a,Cypress,59,input:type:linode,ui.autocomplete.findByLabel('Search for answers').type('linode'),linode,literal_input,domain_plausible_input,domain_plausible_input,visible,ui_text_entry,Search for answers,domain_text_field,Search for answers,string_literal,,factory_build,linodeFactory.build({ interface_generation: 'linode' }),,,packages/manager/cypress/e2e/core/linodes/linode-network.spec.ts,828,ast_factory_call,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,openobserve/openobserve,3abfe743a9a4e31df21bf83e720fbf4a,Playwright,624,input:fill:log,"searchInput.fill(""log"")",log,literal_input,domain_plausible_input,domain_plausible_input,visible,ui_text_entry,,unknown,,string_literal,,,,tests/ui-testing/fixtures/log.json,,,,ast_provenance,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,cloudtogo/pageplug,a8223611b994a8eabefeb4680e004b35,Cypress,24,input:type:`+(function() { return 3; })()+`,"cy.get("".t--widget-inputwidgetv2 input"")
        .eq(1)
        .clear()
        .type(""`+(function() { return 3; })()+`"", {
          parseSpecialCharSequences: false,
        })",`+(function() { return 3; })()+`,literal_input,domain_plausible_input,domain_plausible_input,visible,ui_text_entry,t widget inputwidgetv2 input,domain_text_field,.t--widget-inputwidgetv2 input,string_literal,,,,,,,,ast_value_argument,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,CopilotKit/CopilotKit,a79cb32dc83785361afd741757011e9e,Playwright,120,input:fill:Schedule a 1:1 with Alice next week to review Q2 goals.,"input.fill(""Schedule a 1:1 with Alice next week to review Q2 goals."")",Schedule a 1:1 with Alice next week to review Q2 goals.,literal_input,domain_plausible_input,domain_plausible_input,visible,ui_text_entry,,unknown,,string_literal,,,,,,,,ast_value_argument,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,documenso/documenso,70c19896a42a01ac113311c2dbc3bd61,Playwright,317,input:fill:user1@example.com,page.getByPlaceholder('Email').fill('user1@example.com'),user1@example.com,literal_input,domain_plausible_input,domain_plausible_input,visible,ui_text_entry,Email,domain_text_field,Email,string_literal,,,,,,,,ast_value_argument,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,CopilotKit/CopilotKit,eee54903b7506250611593650ef7021b,Playwright,46,input:fill:Draft proposal for Q2 project.,"editorTextarea.fill(""Draft proposal for Q2 project."")",Draft proposal for Q2 project.,literal_input,domain_plausible_input,domain_plausible_input,visible,ui_text_entry,,unknown,,string_literal,,,,,,,,ast_value_argument,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,openobserve/openobserve,36b7be83d54914690e6d3ac78fd9639a,Playwright,281,"input:type:SELECT * FROM ""e2e","page.keyboard.type('SELECT * FROM ""e2e', { delay: 30 })","SELECT * FROM ""e2e",literal_input,domain_plausible_input,domain_plausible_input,visible,ui_text_entry,,unknown,,string_literal,,,,,,,,ast_value_argument,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,openobserve/openobserve,e72a77a03bdf78e31eff2ed24b27bacd,Playwright,160,input:fill:2,"weightInput.fill(""2"")",2,literal_input,domain_plausible_input,domain_plausible_input,visible,ui_text_entry,,unknown,,string_literal,,,,,,,,ast_value_argument,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,invoicerr-app/invoicerr,691b3b76fd0d9f1189be1f7fe6e43002,Cypress,109,input:type:0,"cy.get('[name=""items.0.vatRate""]').clear({ force: true }).type('0', { force: true })",0,literal_input,domain_plausible_input,domain_plausible_input,visible,ui_text_entry,"[name=""items.0.vatRate""]",domain_text_field,"[name=""items.0.vatRate""]",string_literal,,,,,,,,ast_value_argument,,correct,correct,n/a,Source and plausibility labels are acceptable.
all_events_stratified,CopilotKit/CopilotKit,e5fb25cd2cc3fc8af448c7d7d5f87ef8,Playwright,96,input:fill:Plan a 5-day trip to Paris with flights and hotel recommendations,"input.fill(
      ""Plan a 5-day trip to Paris with flights and hotel recommendations"",
    )",Plan a 5-day trip to Paris with flights and hotel recommendations,literal_input,domain_plausible_input,domain_plausible_input,visible,ui_text_entry,,unknown,,string_literal,,,,,,,,ast_value_argument,,correct,correct,n/a,Source and plausibility labels are acceptable.
